Antiguedad,Dias_Ultima_Compra,Nivel_Satisfaccion,Distancia_Almacen,Numero_Dispositivos,Monto_Cashback,Queja,Es_Nuevo,Tiene_Queja,Alto_Riesgo,Satisfaccion_Baja,Target
1,9,3,36,5,170.08,0,0,0,0,0,1
10,3,2,31,4,157.31,0,0,0,0,0,0
20,3,4,12,4,175.21,1,0,0,0,0,0
9,1,3,6,3,112.23,0,0,0,0,0,0
12,7,3,8,1,178.8,0,0,0,0,0,0
12,2,1,25,3,139.02,0,0,0,0,0,0
8,4,3,16,4,182.14,0,0,0,0,0,0
11,0,4,8,3,173.51,0,0,0,0,0,0
10,3,4,10,4,145.88,0,0,0,0,0,0
4,7,2,13,2,169.29,0,0,0,0,0,0
1,4,3,12,5,182.44,1,0,0,0,0,1
0,7,5,16,3,187.93,0,0,0,0,0,0
10,8,4,12,4,184.14,0,0,0,0,0,0
9,3,5,14,2,217.13,0,0,0,0,0,0
1,3,4,21,5,162.43,1,0,0,0,0,1
13,8,5,17,4,178.77,0,0,0,0,0,0
6,8,2,31,4,178.09,0,0,0,0,0,0
1,1,5,17,5,149.04,1,0,0,0,0,1
30,8,3,7,1,149,0,0,0,0,0,0
3,3,5,35,3,141.15,0,0,0,0,0,0
11,0,3,8,3,165.53,0,0,0,0,0,0
1,2,1,17,4,174.5,0,0,0,0,0,0
6,4,3,8,3,136,0,0,0,0,0,0
7,3,5,7,3,129.96,0,0,0,0,0,0
15,3,1,9,1,152.31,1,0,0,0,0,0
18,3,3,7,5,184.85,0,0,0,0,0,0
8,3,1,7,2,222.25,0,0,0,0,0,0
14,7,5,16,4,271.81,0,0,0,0,0,0
7,2,3,16,3,129.36,1,0,0,0,0,1
1,1,5,15,4,148.98,1,0,0,0,0,1
20,4,4,22,4,315.81,0,0,0,0,0,0
13,8,3,9,2,203.8,0,0,0,0,0,0
1,3,4,23,4,148.73,1,0,0,0,0,1
1,3,3,18,3,172.07,0,0,0,0,0,1
9,1,4,9,3,192.78,1,0,0,0,0,0
10,3,2,10,5,221.99,0,0,0,0,0,0
5,7,3,35,3,140.25,0,0,0,0,0,0
8,4,4,8,4,202.74,0,0,0,0,0,0
12,4,1,9,6,179.05,1,0,0,0,0,0
9,0,4,8,3,113.93,0,0,0,0,0,1
4,5,1,18,3,158.55,1,0,0,0,0,0
0,8,5,16,3,142.13,0,0,0,0,0,1
1,2,1,9,5,164.04,0,0,0,0,0,0
7,9,4,12,4,243.78,0,0,0,0,0,0
13,3,4,20,5,296.23,1,0,0,0,0,0
9,0,4,11,3,118.78,1,0,0,0,0,1
1,1,2,9,5,152.85,0,0,0,0,0,1
8,1,4,13,5,170.05,0,0,0,0,0,0
10,8,4,17,4,198.14,0,0,0,0,0,1
26,1,1,127,4,159.82,0,0,0,0,0,0
21,0,4,14,1,125.59,0,0,0,0,0,0
8,9,4,18,5,169.9,0,0,0,0,0,0
0,2,4,14,2,123.28,1,0,0,0,0,0
10,3,1,18,4,222.38,0,0,0,0,0,0
8,2,2,24,3,193.62,0,0,0,0,0,0
9,3,1,14,1,125.71,0,0,0,0,0,0
21,13,4,8,4,244.57,0,0,0,0,0,0
3,3,2,27,4,146.57,0,0,0,0,0,0
13,3,4,16,4,168.52,0,0,0,0,0,0
9,7,3,12,5,127.41,0,0,0,0,0,0
2,8,3,21,4,141.93,1,0,0,0,0,0
10,3,1,16,4,225.96,0,0,0,0,0,1
2,9,5,24,4,170.58,0,0,0,0,0,0
15,2,5,23,1,165.45,1,0,0,0,0,0
0,2,5,35,5,149.69,0,0,0,0,0,1
0,2,1,14,3,125.8,0,0,0,0,0,0
16,3,2,9,4,165.89,0,0,0,0,0,0
6,7,4,28,3,161.46,0,0,0,0,0,0
21,7,2,8,3,140.51,0,0,0,0,0,0
4,10,3,30,6,151.13,0,0,0,0,0,0
13,11,3,9,5,170.53,0,0,0,0,0,0
10,3,5,13,2,180.62,1,0,0,0,0,0
12,1,1,9,4,142.02,1,0,0,0,0,0
21,9,4,9,4,317.46,1,0,0,0,0,1
0,0,4,14,4,124.13,1,0,0,0,0,1
17,3,3,16,4,149.38,0,0,0,0,0,0
9,11,1,21,5,154.06,0,0,0,0,0,0
16,17,2,10,4,202.31,0,0,0,0,0,0
1,3,5,31,5,212.22,0,0,0,0,0,1
4,3,1,9,5,152.2,0,0,0,0,0,0
0,2,1,21,5,154.4,1,0,0,0,0,1
23,8,4,15,5,176.3,0,0,0,0,0,0
6,2,3,14,3,171.04,0,0,0,0,0,0
26,10,5,13,4,180.77,1,0,0,0,0,0
12,3,4,8,4,154.91,1,0,0,0,0,0
14,14,3,16,4,259.99,0,0,0,0,0,0
1,0,5,33,5,0,0,0,0,0,0,0
12,8,5,14,2,181.05,1,0,0,0,0,0
9,2,4,15,3,120.24,0,0,0,0,0,0
1,7,3,20,4,145.96,0,0,0,0,0,0
7,9,5,7,2,165.37,0,0,0,0,0,0
17,1,2,9,3,295.13,1,0,0,0,0,0
8,3,3,9,4,165.33,0,0,0,0,0,0
20,9,1,12,4,182.72,1,0,0,0,0,0
31,1,1,36,5,266.18,0,0,0,0,0,0
21,1,3,9,4,149.79,0,0,0,0,0,1
8,7,1,32,3,188.37,1,0,0,0,0,0
1,3,3,15,2,160.17,0,0,0,0,0,0
0,4,1,14,3,124.36,1,0,0,0,0,1
4,9,3,16,5,147.06,0,0,0,0,0,0
12,6,1,14,5,165.28,0,0,0,0,0,0
8,1,5,15,4,176.21,0,0,0,0,0,0
12,2,1,26,3,141.27,0,0,0,0,0,0
5,2,1,14,5,240.57,0,0,0,0,0,0
7,4,5,14,4,168.73,0,0,0,0,0,0
10,2,4,13,4,174.41,0,0,0,0,0,0
2,2,2,26,3,169.31,0,0,0,0,0,0
16,8,1,8,3,178.47,1,0,0,0,0,0
28,2,5,8,4,267.56,0,0,0,0,0,0
22,2,5,16,3,286.65,1,0,0,0,0,0
18,1,3,24,6,147.9,0,0,0,0,0,0
0,2,5,8,3,130.41,0,0,0,0,0,1
12,8,3,10,3,150.42,0,0,0,0,0,0
27,0,3,8,4,206.86,0,0,0,0,0,0
1,8,3,12,5,148.66,1,0,0,0,0,1
0,4,4,34,3,162.72,0,0,0,0,0,0
0,3,5,34,4,142.84,0,0,0,0,0,1
4,3,1,12,4,219.19,0,0,0,0,0,0
26,10,5,6,3,183.81,0,0,0,0,0,0
10,8,4,12,4,184.14,0,0,0,0,0,0
9,2,3,8,4,120.44,0,0,0,0,0,1
8,0,5,8,3,150.93,0,0,0,0,0,0
14,3,4,17,5,222.05,0,0,0,0,0,0
24,1,1,16,4,148.8,0,0,0,0,0,0
2,3,3,22,4,147.07,0,0,0,0,0,0
6,2,1,11,4,129.11,0,0,0,0,0,0
1,2,1,14,5,153.89,0,0,0,0,0,0
19,3,1,36,4,218.8,1,0,0,0,0,0
10,3,5,12,4,205.08,0,0,0,0,0,0
5,3,1,9,3,211.59,0,0,0,0,0,0
0,2,1,16,3,146.84,0,0,0,0,0,0
0,1,3,13,3,148.83,0,0,0,0,0,1
0,0,1,30,5,111.18,1,0,0,0,0,1
5,4,5,10,4,155.65,1,0,0,0,0,0
9,3,3,18,4,151.6,1,0,0,0,0,0
4,2,3,14,4,123.29,0,0,0,0,0,0
5,1,5,12,5,146.07,0,0,0,0,0,1
21,2,5,6,4,254.02,0,0,0,0,0,0
15,11,3,14,6,324.73,0,0,0,0,0,0
1,3,3,10,4,174.99,0,0,0,0,0,0
16,1,5,20,2,180.38,0,0,0,0,0,0
26,5,1,11,4,290.55,0,0,0,0,0,0
1,1,4,17,5,143.59,1,0,0,0,0,1
10,1,1,18,5,191.52,0,0,0,0,0,0
1,3,5,9,4,145.42,1,0,0,0,0,1
10,3,5,16,3,134.52,0,0,0,0,0,0
16,1,4,9,5,173.41,0,0,0,0,0,0
4,0,2,8,5,127.78,1,0,0,0,0,1
8,4,5,24,3,155.61,0,0,0,0,0,0
7,3,4,35,3,192.5,0,0,0,0,0,0
7,0,4,12,4,145.05,0,0,0,0,0,0
24,12,5,24,5,257.69,0,0,0,0,0,0
5,7,1,30,3,153.09,0,0,0,0,0,0
0,0,4,6,4,128.36,0,0,0,0,0,0
0,0,3,11,3,283.03,0,0,0,0,0,0
10,1,2,25,3,161.88,0,0,0,0,0,0
1,1,1,23,2,154.35,1,0,0,0,0,0
9,0,1,10,3,122.85,1,0,0,0,0,1
10,8,4,10,4,169.85,0,0,0,0,0,0
8,3,5,9,4,170.38,1,0,0,0,0,0
15,3,4,12,2,193.7,0,0,0,0,0,0
3,4,2,14,5,150.32,0,0,0,0,0,0
12,3,1,6,4,227.42,0,0,0,0,0,0
3,10,3,7,4,168.19,0,0,0,0,0,0
4,9,5,29,4,209.12,0,0,0,0,0,0
13,11,5,17,4,295.68,1,0,0,0,0,0
4,2,5,13,3,196.37,0,0,0,0,0,0
1,2,2,32,2,154.94,1,0,0,0,0,0
2,3,3,8,4,146.54,1,0,0,0,0,0
8,1,1,6,5,129.77,0,0,0,0,0,0
16,1,1,9,5,192.81,0,0,0,0,0,0
19,0,1,14,3,125.87,0,0,0,0,0,1
17,2,1,14,3,124.36,1,0,0,0,0,0
28,4,4,32,1,296.36,1,0,0,0,0,0
24,0,4,9,3,237.34,0,0,0,0,0,0
12,6,4,9,5,149.68,0,0,0,0,0,0
7,3,4,14,4,168.02,0,0,0,0,0,0
14,7,5,7,3,141.03,0,0,0,0,0,0
0,7,3,9,3,140.84,0,0,0,0,0,1
4,4,2,12,5,162.61,0,0,0,0,0,0
11,8,4,14,3,125.92,0,0,0,0,0,0
12,2,4,32,5,245.61,0,0,0,0,0,0
5,7,1,6,3,204.22,0,0,0,0,0,0
5,8,2,14,3,194.29,0,0,0,0,0,0
25,2,1,8,4,132.12,0,0,0,0,0,0
4,1,3,14,4,137.74,0,0,0,0,0,0
5,4,5,9,4,178.32,0,0,0,0,0,0
26,2,1,30,1,170.05,0,0,0,0,0,0
8,10,4,10,4,179.33,0,0,0,0,0,0
0,1,3,16,3,110.09,1,0,0,0,0,1
19,9,1,9,5,292.92,0,0,0,0,0,0
10,2,3,19,4,171.63,1,0,0,0,0,0
27,9,2,9,3,277.79,0,0,0,0,0,0
14,11,3,15,3,294.19,0,0,0,0,0,0
3,3,3,7,2,187.94,1,0,0,0,0,0
13,5,2,9,5,177.04,0,0,0,0,0,0
12,1,3,7,5,178.81,1,0,0,0,0,1
18,2,3,13,1,164.34,0,0,0,0,0,0
9,2,3,26,3,122.72,0,0,0,0,0,0
29,9,2,27,4,179.15,1,0,0,0,0,0
1,5,1,7,5,166.74,0,0,0,0,0,0
10,2,1,14,4,171.78,0,0,0,0,0,0
10,3,5,13,2,180.62,1,0,0,0,0,0
9,2,4,33,3,123.11,0,0,0,0,0,0
1,9,2,12,5,253.08,1,0,0,0,0,0
13,11,4,6,4,235.03,0,0,0,0,0,0
7,2,3,32,4,170.39,0,0,0,0,0,0
3,3,1,30,4,147.01,0,0,0,0,0,0
9,2,3,6,4,143.74,0,0,0,0,0,0
25,1,1,28,4,179.41,1,0,0,0,0,0
13,5,1,28,5,186.2,1,0,0,0,0,0
6,6,4,20,3,127.56,0,0,0,0,0,0
0,2,2,14,3,123.23,0,0,0,0,0,0
8,4,5,8,4,154.96,0,0,0,0,0,0
22,2,2,7,2,293.85,0,0,0,0,0,0
11,3,1,16,4,148.26,1,0,0,0,0,0
3,3,3,8,2,187.94,1,0,0,0,0,0
19,4,1,35,4,146.32,0,0,0,0,0,0
15,0,3,14,3,139.68,0,0,0,0,0,0
9,2,4,10,3,151.31,0,0,0,0,0,0
23,8,1,25,4,193.04,1,0,0,0,0,0
8,5,2,9,4,187.74,0,0,0,0,0,0
3,10,5,15,3,130.72,0,0,0,0,0,0
11,3,3,9,4,221.02,1,0,0,0,0,0
9,3,2,21,5,121.68,1,0,0,0,0,0
12,13,5,9,2,184.8,1,0,0,0,0,0
0,2,3,14,1,135.17,0,0,0,0,0,0
2,5,1,16,4,145.7,0,0,0,0,0,0
3,7,5,21,4,171.4,0,0,0,0,0,0
1,4,1,24,5,148.67,0,0,0,0,0,1
1,1,4,29,5,153.63,0,0,0,0,0,1
9,0,3,6,5,113.59,0,0,0,0,0,1
6,8,5,6,1,140.37,0,0,0,0,0,0
12,7,3,8,1,178.8,0,0,0,0,0,0
7,4,5,7,2,178.76,0,0,0,0,0,0
9,0,5,10,4,121.09,0,0,0,0,0,0
2,2,2,15,4,139.83,0,0,0,0,0,0
6,4,1,8,3,155.05,0,0,0,0,0,0
19,1,3,9,5,147.74,0,0,0,0,0,0
3,9,3,22,5,166.93,1,0,0,0,0,0
1,3,5,7,5,222.14,0,0,0,0,0,1
3,3,3,26,5,211.2,0,0,0,0,0,0
15,1,1,15,4,296.13,0,0,0,0,0,0
24,3,3,7,5,161.9,0,0,0,0,0,0
12,3,3,9,5,202.56,1,0,0,0,0,0
13,9,3,20,4,296.26,0,0,0,0,0,0
8,2,1,10,5,206.03,1,0,0,0,0,0
11,4,4,16,5,166.89,0,0,0,0,0,0
18,11,5,13,3,152.1,0,0,0,0,0,0
0,0,3,14,3,123.18,0,0,0,0,0,0
7,5,2,7,5,194.49,0,0,0,0,0,0
0,0,5,14,4,124.04,1,0,0,0,0,1
7,0,3,30,3,131.61,1,0,0,0,0,1
10,8,1,16,1,237.44,1,0,0,0,0,0
0,3,1,16,5,134.08,0,0,0,0,0,1
0,7,5,14,4,123.62,0,0,0,0,0,1
4,0,5,8,4,164.1,0,0,0,0,0,0
1,1,2,31,6,148.4,1,0,0,0,0,1
1,1,5,16,4,142.9,0,0,0,0,0,1
0,2,4,15,5,127.6,0,0,0,0,0,1
25,2,2,25,3,142.58,0,0,0,0,0,0
6,3,2,14,4,217.04,0,0,0,0,0,0
29,3,3,11,4,165.35,1,0,0,0,0,0
13,7,3,7,4,316.97,1,0,0,0,0,0
10,2,3,25,3,157.68,0,0,0,0,0,0
16,15,3,9,4,313.8,0,0,0,0,0,0
1,3,4,7,5,146.74,1,0,0,0,0,1
9,7,5,14,5,121.19,1,0,0,0,0,1
13,2,3,8,4,128.09,0,0,0,0,0,0
1,1,3,10,4,170.77,0,0,0,0,0,1
0,2,5,19,4,161.34,1,0,0,0,0,1
3,0,3,28,4,163.8,1,0,0,0,0,1
3,3,1,16,5,164.83,0,0,0,0,0,0
1,1,5,16,4,150.52,0,0,0,0,0,0
1,1,4,24,4,147.1,0,0,0,0,0,1
0,7,3,8,1,165,0,0,0,0,0,0
3,4,2,22,6,146.68,1,0,0,0,0,0
11,18,5,21,4,155.34,0,0,0,0,0,0
0,10,5,16,3,270.68,1,0,0,0,0,0
14,3,1,28,3,154.67,1,0,0,0,0,0
19,3,1,17,4,151.54,0,0,0,0,0,0
8,2,3,17,3,126.6,1,0,0,0,0,0
20,1,3,11,3,283,0,0,0,0,0,0
0,7,1,20,3,175.53,1,0,0,0,0,1
28,8,1,14,4,193.54,0,0,0,0,0,0
21,3,3,10,4,209.99,0,0,0,0,0,0
23,8,3,13,4,287.4,1,0,0,0,0,0
15,1,1,15,4,296.13,0,0,0,0,0,0
12,1,3,7,4,203.61,1,0,0,0,0,0
0,2,3,12,3,127.73,0,0,0,0,0,0
9,1,4,16,5,190.4,0,0,0,0,0,0
18,3,3,9,4,227.09,1,0,0,0,0,0
12,1,4,9,4,198.51,0,0,0,0,0,0
9,3,3,32,4,228.88,1,0,0,0,0,0
9,7,3,16,2,122.13,1,0,0,0,0,0
7,2,3,14,1,144.04,0,0,0,0,0,0
29,9,4,29,3,234.02,1,0,0,0,0,0
9,2,5,13,3,120.62,0,0,0,0,0,0
27,0,3,5,3,137.8,0,0,0,0,0,0
18,15,4,14,3,123.48,0,0,0,0,0,0
1,3,5,8,5,222.14,0,0,0,0,0,1
0,14,5,22,1,127.43,0,0,0,0,0,1
1,1,4,24,5,146.27,0,0,0,0,0,0
8,8,3,30,4,170.68,0,0,0,0,0,0
8,15,3,15,4,206.85,1,0,0,0,0,0
18,10,1,26,3,234.96,1,0,0,0,0,0
0,4,4,6,3,163.97,0,0,0,0,0,0
20,0,3,14,3,124.79,0,0,0,0,0,1
23,10,3,25,5,320.02,1,0,0,0,0,0
6,3,4,7,5,148.32,0,0,0,0,0,0
13,7,2,25,3,127.41,1,0,0,0,0,0
9,0,1,7,3,116.11,0,0,0,0,0,0
23,8,4,15,4,199.03,0,0,0,0,0,0
27,4,5,20,3,169.5,0,0,0,0,0,0
19,3,3,14,2,189.34,0,0,0,0,0,0
1,3,5,16,5,148.21,1,0,0,0,0,1
23,1,3,8,4,278.79,0,0,0,0,0,0
0,2,1,8,3,137.22,1,0,0,0,0,1
2,8,3,17,4,161.6,0,0,0,0,0,0
7,2,3,8,3,140.33,0,0,0,0,0,0
1,3,5,11,3,184.63,0,0,0,0,0,0
4,5,3,19,4,190.77,0,0,0,0,0,0
15,2,2,8,3,140.89,0,0,0,0,0,0
17,1,1,9,3,295.13,1,0,0,0,0,0
9,7,5,16,3,183.21,1,0,0,0,0,0
2,8,5,27,1,199.8,0,0,0,0,0,0
1,3,3,16,4,152.42,0,0,0,0,0,1
29,14,1,33,5,320.86,0,0,0,0,0,0
19,8,4,9,4,173.05,0,0,0,0,0,0
12,8,5,9,4,193.93,0,0,0,0,0,0
16,3,5,25,4,179.1,1,0,0,0,0,0
5,2,1,21,3,166.67,0,0,0,0,0,0
14,1,5,35,5,233.54,1,0,0,0,0,1
1,8,5,26,5,165.66,0,0,0,0,0,0
13,2,2,15,4,148.76,0,0,0,0,0,0
1,0,5,35,3,166.73,1,0,0,0,0,1
28,3,4,8,3,209.76,0,0,0,0,0,0
12,7,3,14,3,137.55,0,0,0,0,0,0
27,3,3,8,3,235.49,0,0,0,0,0,0
5,3,4,15,2,146.09,0,0,0,0,0,0
0,0,5,22,3,185.64,1,0,0,0,0,1
6,8,3,16,1,183.8,1,0,0,0,0,0
9,3,1,15,3,200.96,0,0,0,0,0,1
9,2,5,6,3,120.8,0,0,0,0,0,0
23,4,4,17,3,299.26,0,0,0,0,0,0
1,1,3,13,6,148.51,0,0,0,0,0,1
0,4,1,14,3,134.45,0,0,0,0,0,0
19,9,4,19,3,155.62,0,0,0,0,0,0
23,3,5,7,4,160.8,0,0,0,0,0,0
0,3,5,6,4,139.55,0,0,0,0,0,0
1,4,3,17,4,167.6,1,0,0,0,0,0
7,11,2,8,3,166.87,0,0,0,0,0,0
9,0,5,11,4,134.19,1,0,0,0,0,0
8,6,1,22,4,204.78,0,0,0,0,0,1
6,4,3,15,2,176.75,0,0,0,0,0,0
7,6,2,15,3,185,0,0,0,0,0,0
26,13,3,9,5,315.68,1,0,0,0,0,0
9,11,1,12,3,132.1,0,0,0,0,0,0
12,3,3,17,4,185.77,0,0,0,0,0,0
18,3,3,9,4,227.09,1,0,0,0,0,0
1,3,3,10,4,166.71,1,0,0,0,0,1
3,2,3,11,4,161.18,0,0,0,0,0,0
12,0,4,18,3,152.95,0,0,0,0,0,0
15,8,5,14,4,125.93,1,0,0,0,0,0
1,4,2,11,5,169.87,1,0,0,0,0,0
23,1,3,14,5,234.65,0,0,0,0,0,0
9,3,3,25,4,181.89,1,0,0,0,0,0
7,9,4,9,3,154.33,0,0,0,0,0,0
1,1,5,17,5,139.16,0,0,0,0,0,1
1,1,5,9,4,145.74,1,0,0,0,0,1
0,2,5,14,4,153.26,0,0,0,0,0,1
6,1,1,17,4,237.44,0,0,0,0,0,0
15,0,2,35,5,142.72,0,0,0,0,0,0
8,8,3,6,3,187.89,0,0,0,0,0,0
10,3,5,23,5,181.47,0,0,0,0,0,0
10,0,2,27,3,129.73,0,0,0,0,0,0
3,1,3,10,4,177.38,1,0,0,0,0,1
12,3,3,9,5,202.56,1,0,0,0,0,0
4,3,3,8,3,134.77,0,0,0,0,0,0
9,0,4,23,4,121.27,0,0,0,0,0,0
30,3,3,6,4,154.73,0,0,0,0,0,0
22,2,5,16,3,286.65,1,0,0,0,0,0
8,10,5,22,4,295.07,0,0,0,0,0,0
1,2,5,9,2,159.24,0,0,0,0,0,0
1,1,1,10,4,142.06,0,0,0,0,0,0
7,3,3,15,4,196.04,0,0,0,0,0,0
19,9,4,11,4,169.47,0,0,0,0,0,0
9,13,4,27,1,120.28,0,0,0,0,0,0
1,3,2,10,5,228.25,1,0,0,0,0,1
12,5,3,13,5,162.02,0,0,0,0,0,0
20,0,3,32,3,296.58,0,0,0,0,0,0
21,2,4,8,2,181.2,0,0,0,0,0,0
17,11,2,34,1,233.2,1,0,0,0,0,0
2,3,5,7,4,160.91,0,0,0,0,0,0
2,2,4,8,3,131.8,0,0,0,0,0,0
3,7,4,6,3,135.79,1,0,0,0,0,0
9,3,2,17,4,164.17,0,0,0,0,0,0
5,0,1,11,4,196.79,0,0,0,0,0,0
30,8,3,16,3,238.72,0,0,0,0,0,0
1,1,3,7,5,154.33,1,0,0,0,0,0
19,2,2,6,3,296.27,0,0,0,0,0,0
5,3,4,11,4,218.55,0,0,0,0,0,1
0,7,5,16,3,187.93,0,0,0,0,0,0
2,5,4,9,4,173.55,0,0,0,0,0,1
23,3,5,23,4,150.87,1,0,0,0,0,0
14,3,3,9,4,145.01,0,0,0,0,0,0
6,7,4,8,3,151.47,0,0,0,0,0,0
14,2,3,29,3,170.82,1,0,0,0,0,0
1,3,4,8,4,148.02,1,0,0,0,0,1
1,1,2,7,4,147.93,1,0,0,0,0,1
2,5,4,9,5,157.01,0,0,0,0,0,0
3,7,1,12,4,146.27,0,0,0,0,0,0
12,4,1,16,4,172.71,0,0,0,0,0,0
1,3,3,12,4,159.41,1,0,0,0,0,1
11,1,4,26,4,155.22,0,0,0,0,0,0
12,13,5,9,2,184.8,1,0,0,0,0,0
30,2,3,6,5,156.6,1,0,0,0,0,0
6,4,3,15,2,176.75,0,0,0,0,0,0
1,3,4,9,4,147.26,0,0,0,0,0,0
8,4,3,15,4,186.42,0,0,0,0,0,0
14,2,4,11,1,168.7,0,0,0,0,0,0
14,10,3,21,5,321.26,0,0,0,0,0,0
2,8,4,36,6,190.49,0,0,0,0,0,0
4,7,4,10,3,193.55,0,0,0,0,0,1
3,6,1,9,4,246.69,0,0,0,0,0,1
20,10,4,10,4,203.33,1,0,0,0,0,0
11,9,3,23,4,188.23,0,0,0,0,0,0
11,9,1,7,3,147.35,0,0,0,0,0,0
10,0,2,16,2,146.8,0,0,0,0,0,0
11,8,4,6,3,144.4,0,0,0,0,0,0
25,4,4,18,5,256.42,0,0,0,0,0,0
1,8,1,34,4,183.13,1,0,0,0,0,1
14,6,5,33,4,208.96,0,0,0,0,0,0
9,7,1,6,3,121.15,0,0,0,0,0,0
26,5,3,10,5,204.69,1,0,0,0,0,0
28,4,3,16,4,153.97,0,0,0,0,0,0
20,11,3,31,3,186.33,0,0,0,0,0,0
1,1,4,20,4,182.65,0,0,0,0,0,1
1,3,4,7,5,145.7,1,0,0,0,0,0
5,3,2,13,3,192.04,0,0,0,0,0,0
1,11,4,31,5,170.99,1,0,0,0,0,1
18,8,4,10,3,144.47,0,0,0,0,0,0
1,4,4,11,2,186.42,1,0,0,0,0,0
1,1,1,11,4,147.85,1,0,0,0,0,1
1,3,4,31,4,160.97,0,0,0,0,0,0
9,8,2,28,4,165.14,1,0,0,0,0,0
7,6,5,21,3,161.25,0,0,0,0,0,0
19,3,3,11,6,222.56,0,0,0,0,0,0
3,3,3,16,4,154.74,0,0,0,0,0,0
18,3,1,8,4,156.95,1,0,0,0,0,0
11,8,1,6,1,176.25,0,0,0,0,0,0
5,3,4,12,4,152.89,0,0,0,0,0,0
21,14,3,10,4,262.7,1,0,0,0,0,0
27,3,3,15,3,128.97,0,0,0,0,0,0
30,3,5,15,4,167.57,1,0,0,0,0,0
4,3,3,7,6,163.33,0,0,0,0,0,0
8,3,3,20,4,211.28,0,0,0,0,0,0
1,5,5,18,4,145.99,0,0,0,0,0,0
7,2,3,8,3,140.33,0,0,0,0,0,0
12,1,2,10,4,193.61,1,0,0,0,0,0
17,2,5,34,4,233.2,0,0,0,0,0,0
5,1,5,9,5,189.1,0,0,0,0,0,0
9,5,3,15,4,168.23,0,0,0,0,0,0
1,3,1,12,4,148.79,1,0,0,0,0,0
24,8,3,36,5,295.46,0,0,0,0,0,0
7,1,3,24,5,149.37,1,0,0,0,0,1
20,0,1,8,3,267.52,1,0,0,0,0,0
7,7,3,34,4,167.12,0,0,0,0,0,0
2,2,3,6,1,162.94,1,0,0,0,0,0
21,2,1,10,4,252.02,0,0,0,0,0,0
4,2,4,26,3,131.4,1,0,0,0,0,1
21,3,1,9,5,157.94,1,0,0,0,0,0
5,2,5,7,3,140.87,0,0,0,0,0,0
8,10,5,24,1,152.08,0,0,0,0,0,0
12,10,1,7,4,172.35,0,0,0,0,0,0
24,12,5,24,5,257.69,0,0,0,0,0,0
30,9,5,31,3,176.37,0,0,0,0,0,0
14,8,4,9,2,167.44,0,0,0,0,0,0
9,10,3,7,4,172.17,0,0,0,0,0,0
5,4,3,9,4,159.77,0,0,0,0,0,0
30,4,1,24,3,205.12,0,0,0,0,0,0
1,3,4,12,4,149.78,1,0,0,0,0,0
9,1,3,14,4,149.04,0,0,0,0,0,0
3,7,5,8,4,149.68,0,0,0,0,0,0
30,0,4,15,4,133.46,1,0,0,0,0,0
11,3,4,14,4,124.4,0,0,0,0,0,0
14,10,4,34,4,235.7,0,0,0,0,0,0
26,1,1,32,5,263.26,0,0,0,0,0,0
4,4,1,16,3,165.83,1,0,0,0,0,0
9,7,1,8,1,120.11,0,0,0,0,0,0
18,4,4,11,4,184.33,0,0,0,0,0,0
0,3,5,17,3,147.41,1,0,0,0,0,0
19,8,3,14,3,123.39,0,0,0,0,0,1
10,2,5,6,4,139.2,0,0,0,0,0,0
11,8,4,14,3,125.92,0,0,0,0,0,0
9,3,3,7,2,150.06,0,0,0,0,0,0
15,8,5,30,3,174.06,1,0,0,0,0,0
20,9,3,25,4,173.1,0,0,0,0,0,0
0,0,5,30,1,110.91,0,0,0,0,0,1
1,3,5,30,4,224.5,1,0,0,0,0,1
15,9,3,21,4,149.51,0,0,0,0,0,0
27,4,3,6,3,205.02,0,0,0,0,0,0
9,8,3,14,3,200.96,0,0,0,0,0,0
6,9,1,15,2,187.09,0,0,0,0,0,0
9,0,5,15,3,120.18,0,0,0,0,0,1
12,6,3,6,3,291.97,1,0,0,0,0,0
27,3,2,15,4,243.36,0,0,0,0,0,0
23,3,4,29,4,289.13,0,0,0,0,0,0
5,4,5,9,4,178.32,0,0,0,0,0,0
1,3,4,7,5,146.74,1,0,0,0,0,1
11,8,4,15,4,165.71,0,0,0,0,0,0
13,3,3,14,3,167.96,1,0,0,0,0,1
16,8,1,8,3,135.39,0,0,0,0,0,0
9,2,3,21,3,122.07,0,0,0,0,0,0
7,8,4,17,4,144.9,0,0,0,0,0,0
1,3,3,9,4,164.77,1,0,0,0,0,0
23,13,3,6,3,163.47,0,0,0,0,0,0
28,1,3,6,4,162.8,0,0,0,0,0,0
14,1,3,23,4,160.44,0,0,0,0,0,0
10,3,4,35,3,218.49,1,0,0,0,0,1
3,2,4,13,3,129.83,0,0,0,0,0,0
19,9,5,8,3,270.48,0,0,0,0,0,0
3,7,1,33,3,153.04,0,0,0,0,0,0
0,2,3,14,4,126.25,0,0,0,0,0,1
9,0,2,6,3,122.93,1,0,0,0,0,1
9,0,3,7,4,115.63,0,0,0,0,0,0
31,15,4,9,4,287.91,0,0,0,0,0,0
3,7,3,15,3,146.95,1,0,0,0,0,0
29,14,5,7,4,315.45,1,0,0,0,0,0
3,8,1,8,5,286.24,0,0,0,0,0,0
11,0,3,6,3,178.61,1,0,0,0,0,0
23,2,5,8,3,278.56,0,0,0,0,0,0
3,2,5,26,3,199.57,0,0,0,0,0,0
21,5,1,9,4,175.7,0,0,0,0,0,0
